CaseRk,CaseId,ValidFromDate,CaseTypeCd,CaseStatus,Priority,CaseDesc,LockedBy,CreateUserId,CreateDate,UpdateUserId,AsssignedTime,ActionUser,Action,ReleasedDate,DurationsInSeconds,DurationsInMinutes,DurationsInHours,DurationsInDays
BULK-24,Sanction BULK,Sanction Terminated,High,BULK,,02/02/2022 15:48:28,admin,03/08/2022 09:58:02,Hisham,Checker Return,03/08/2022 09:58:16,14.00,0,0,0
BULK-24,Sanction BULK,Sanction Terminated,High,BULK,,02/02/2022 15:48:28,admin,03/08/2022 09:58:02,Hisham,Maker Reject,03/08/2022 09:58:23,21.00,0,0,0
BULK-24,Sanction BULK,Sanction Terminated,High,BULK,,02/02/2022 15:48:28,admin,03/08/2022 09:58:02,Hisham,Sanction Terminated,03/08/2022 09:58:29,27.00,0,0,0
BULK-30,Sanction BULK,Sanction Terminated,Medium,BULK,,03/02/2022 11:44:38,admin,03/08/2022 11:44:48,Hisham,Maker Reject,03/08/2022 11:44:55,7.00,0,0,0
BULK-30,Sanction BULK,Sanction Terminated,Medium,BULK,,03/02/2022 11:44:38,admin,03/08/2022 11:44:48,Hisham,Sanction Terminated,03/08/2022 11:45:00,12.00,1,0,0
BULK-29,Sanction BULK,Sanction Closed,High,BULK,,03/02/2022 11:44:38,admin,03/08/2022 11:46:33,Hisham,Maker Accept,03/08/2022 11:46:38,5.00,0,0,0
BULK-29,Sanction BULK,Sanction Closed,High,BULK,,03/02/2022 11:44:38,admin,03/08/2022 11:46:33,Hisham,Sanction Closed,03/08/2022 11:46:42,9.00,0,0,0
BULK-32,Sanction BULK,Sanction Closed,High,BULK,,03/02/2022 11:44:39,admin,03/08/2022 11:45:46,admin,Maker Reject,03/08/2022 11:45:51,5.00,0,0,0
BULK-32,Sanction BULK,Sanction Closed,High,BULK,,03/02/2022 11:44:39,admin,03/08/2022 11:45:46,admin,Checker Return,03/08/2022 11:45:57,11.00,0,0,0
BULK-32,Sanction BULK,Sanction Closed,High,BULK,,03/02/2022 11:44:39,admin,03/08/2022 11:45:46,admin,Maker Accept,03/08/2022 11:46:02,16.00,1,0,0
BULK-32,Sanction BULK,Sanction Closed,High,BULK,,03/02/2022 11:44:39,admin,03/08/2022 11:45:46,admin,Sanction Closed,03/08/2022 11:46:08,22.00,1,0,0
BULK-31,Sanction BULK,Sanction Terminated,High,BULK,,03/02/2022 11:44:41,admin,03/08/2022 11:45:11,admin,Maker Reject,03/08/2022 11:45:16,5.00,0,0,0
BULK-31,Sanction BULK,Sanction Terminated,High,BULK,,03/02/2022 11:44:41,admin,03/08/2022 11:45:11,admin,Checker Return,03/08/2022 11:45:24,13.00,0,0,0
BULK-31,Sanction BULK,Sanction Terminated,High,BULK,,03/02/2022 11:44:41,admin,03/08/2022 11:45:11,admin,Maker Reject,03/08/2022 11:45:30,19.00,0,0,0
BULK-31,Sanction BULK,Sanction Terminated,High,BULK,,03/02/2022 11:44:41,admin,03/08/2022 11:45:11,admin,Sanction Terminated,03/08/2022 11:45:34,23.00,0,0,0
CUSTBULK-120,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 10:47:17,admin,04/08/2022 10:47:24,admin,Sanction Closed,04/08/2022 10:47:29,5.00,0,0,0
CUSTBULK-139,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 10:58:26,admin,04/08/2022 10:58:33,admin,Maker Accept,04/08/2022 10:58:38,5.00,0,0,0
CUSTBULK-139,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 10:58:26,admin,04/08/2022 10:58:33,admin,Checker Return,04/08/2022 10:58:43,10.00,0,0,0
CUSTBULK-139,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 10:58:26,admin,04/08/2022 10:58:33,admin,Maker Accept,04/08/2022 10:58:48,15.00,0,0,0
CUSTBULK-139,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 10:58:26,admin,04/08/2022 10:58:33,admin,Sanction Closed,04/08/2022 10:58:54,21.00,0,0,0
CUSTBULK-150,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 11:01:14,admin,04/08/2022 11:01:42,admin,Maker Accept,04/08/2022 11:01:48,6.00,0,0,0
CUSTBULK-150,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 11:01:14,admin,04/08/2022 11:01:42,admin,Checker Return,04/08/2022 11:01:52,10.00,0,0,0
CUSTBULK-150,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 11:01:14,admin,04/08/2022 11:01:42,admin,Maker Accept,04/08/2022 11:01:56,14.00,0,0,0
CUSTBULK-150,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 11:01:14,admin,04/08/2022 11:01:42,admin,Sanction Closed,04/08/2022 11:02:01,19.00,1,0,0
CUSTBULK-151,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 11:01:14,admin,04/08/2022 11:01:19,admin,Maker Accept,04/08/2022 11:01:25,6.00,0,0,0
CUSTBULK-151,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,04/02/2022 11:01:14,admin,04/08/2022 11:01:19,admin,Sanction Closed,04/08/2022 11:01:28,9.00,0,0,0
DELTA-44518,Sanction DELTA,Sanction Terminated,Medium,Initial,,11/08/2022 15:25:10,admin,15/08/2022 15:57:59,admin,Maker Accept,15/08/2022 15:58:23,24.00,1,0,0
DELTA-44518,Sanction DELTA,Sanction Terminated,Medium,Initial,,11/08/2022 15:25:10,admin,15/08/2022 15:57:59,admin,Checker Return,15/08/2022 15:59:58,119.00,2,0,0
DELTA-44518,Sanction DELTA,Sanction Terminated,Medium,Initial,,11/08/2022 15:25:10,admin,15/08/2022 15:57:59,admin,Maker Reject,15/08/2022 16:00:38,159.00,3,1,0
DELTA-44518,Sanction DELTA,Sanction Terminated,Medium,Initial,,11/08/2022 15:25:10,admin,15/08/2022 15:57:59,admin,Sanction Terminated,15/08/2022 16:00:44,165.00,3,1,0
DELTA-44843,Sanction DELTA,Sanction Closed,Medium,Initial,,11/08/2022 17:01:27,admin,15/08/2022 14:35:35,admin,Maker Accept,15/08/2022 14:37:30,115.00,2,0,0
DELTA-44843,Sanction DELTA,Sanction Closed,Medium,Initial,,11/08/2022 17:01:27,admin,15/08/2022 14:35:35,admin,Sanction Closed,15/08/2022 14:37:36,121.00,2,0,0
DELTA-44842,Sanction DELTA,Sanction Closed,Low,Initial,,11/08/2022 17:01:28,admin,15/08/2022 10:20:48,Hisham,Maker Accept,15/08/2022 10:25:55,307.00,5,0,0
DELTA-44842,Sanction DELTA,Sanction Closed,Low,Initial,,11/08/2022 17:01:28,admin,15/08/2022 10:20:48,Hisham,Checker Return,15/08/2022 10:26:39,351.00,6,0,0
DELTA-44842,Sanction DELTA,Sanction Closed,Low,Initial,,11/08/2022 17:01:28,admin,15/08/2022 10:20:48,Hisham,Maker Accept,15/08/2022 10:26:50,362.00,6,0,0
DELTA-44842,Sanction DELTA,Sanction Closed,Low,Initial,,11/08/2022 17:01:28,admin,15/08/2022 10:20:48,Hisham,Sanction Closed,15/08/2022 10:27:00,372.00,7,0,0
BULK-44853,Sanction BULK,Sanction Closed,High,BULK,,15/08/2022 13:21:26,admin,21/09/2022 15:51:13,admin,Maker Accept,21/09/2022 15:51:24,11.00,0,0,0
BULK-44853,Sanction BULK,Sanction Closed,High,BULK,,15/08/2022 13:21:26,admin,21/09/2022 15:51:13,admin,Sanction Closed,21/09/2022 15:51:32,19.00,0,0,0
BULK-44856,Sanction BULK,Sanction Terminated,High,BULK,,15/08/2022 13:21:30,admin,15/08/2022 13:23:37,Hisham,Maker Reject,15/08/2022 13:26:02,145.00,3,0,0
BULK-44856,Sanction BULK,Sanction Terminated,High,BULK,,15/08/2022 13:21:30,admin,15/08/2022 13:23:37,Hisham,Sanction Terminated,15/08/2022 13:26:31,174.00,3,0,0
CUSTBULK-44862,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,15/08/2022 13:39:34,admin,15/08/2022 13:40:17,admin,Maker Accept,15/08/2022 13:41:03,46.00,1,0,0
CUSTBULK-44862,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,15/08/2022 13:39:34,admin,15/08/2022 13:40:17,admin,Sanction Closed,15/08/2022 13:41:09,52.00,1,0,0
WL-33353,Sanction White List,Sanction Terminated,High,whitelist,,21/08/2022 18:26:26,admin,24/08/2022 15:40:10,admin,Sanction Terminated,24/08/2022 15:40:16,6.00,0,0,0
WEB-44891,Sanction Web search,Sanction Closed,High,Manual Search,,23/08/2022 16:14:54,admin,24/08/2022 15:07:05,admin,Sanction Closed,25/09/2022 10:00:46,"2,746,421.00",45773,763,32
WL-43355,Sanction White List,Sanction Closed,High,whitelist,,24/08/2022 15:07:13,admin,24/08/2022 15:36:41,admin,Sanction Closed,24/08/2022 15:38:26,105.00,2,0,0
WL-43356,Sanction White List,Sanction Closed,High,whitelist,,24/08/2022 15:40:45,admin,24/08/2022 15:40:51,admin,Sanction Closed,24/08/2022 15:40:59,8.00,0,0,0
WL-53354,Sanction White List,Sanction Closed,High,whitelist,,22/09/2022 17:01:23,admin,22/09/2022 17:02:19,admin,Sanction Closed,22/09/2022 17:02:42,23.00,0,0,0
WL-53355,Sanction White List,Sanction Closed,High,whitelist,,25/09/2022 10:44:27,admin,25/09/2022 10:44:51,admin,Sanction Closed,25/09/2022 10:45:28,37.00,1,0,0
LIST-20221007161403,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 16:14:03,sanction_admin,07/10/2022 16:14:10,sanction_admin,Sanction Closed,07/10/2022 16:14:17,7.00,0,0,0
LIST-20221007161403,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 16:14:03,sanction_admin,07/10/2022 16:14:10,sanction_admin,Sanction Closed,07/10/2022 16:18:18,248.00,4,0,0
LIST-20221007161913,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 16:19:13,sanction_admin,07/10/2022 16:19:21,sanction_admin,Sanction Closed,07/10/2022 16:19:35,14.00,0,0,0
WEB-45943,Sanction Web search,Sanction Closed,High,Manual Search,,07/10/2022 18:19:37,sanction_admin,07/10/2022 18:20:07,sanction_admin,Sanction Closed,07/10/2022 18:20:12,5.00,0,0,0
WEB-45946,Sanction Web search,Sanction Closed,High,Manual Search,,07/10/2022 19:00:28,sanction_admin,07/10/2022 19:00:33,sanction_admin,Maker Accept,07/10/2022 19:00:38,5.00,0,0,0
WEB-45946,Sanction Web search,Sanction Closed,High,Manual Search,,07/10/2022 19:00:28,sanction_admin,07/10/2022 19:00:33,sanction_admin,Checker Reject,07/10/2022 19:00:44,11.00,0,0,0
WEB-45946,Sanction Web search,Sanction Closed,High,Manual Search,,07/10/2022 19:00:28,sanction_admin,07/10/2022 19:00:33,sanction_admin,Sanction Closed,07/10/2022 19:00:50,17.00,0,0,0
BULK-45951,Sanction BULK,Sanction Closed,Medium,BULK,,07/10/2022 19:26:40,sanction_admin,07/10/2022 19:28:45,sanction_admin,Maker Accept,07/10/2022 19:28:52,7.00,0,0,0
BULK-45951,Sanction BULK,Sanction Closed,Medium,BULK,,07/10/2022 19:26:40,sanction_admin,07/10/2022 19:28:45,sanction_admin,Checker Return,07/10/2022 19:28:57,12.00,0,0,0
BULK-45951,Sanction BULK,Sanction Closed,Medium,BULK,,07/10/2022 19:26:40,sanction_admin,07/10/2022 19:28:45,sanction_admin,Maker Accept,07/10/2022 19:29:02,17.00,1,0,0
BULK-45951,Sanction BULK,Sanction Closed,Medium,BULK,,07/10/2022 19:26:40,sanction_admin,07/10/2022 19:28:45,sanction_admin,Sanction Closed,07/10/2022 19:29:07,22.00,1,0,0
CUSTBULK-45957,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,07/10/2022 19:34:56,sanction_admin,07/10/2022 19:35:18,sanction_admin,Maker Accept,07/10/2022 19:35:24,6.00,0,0,0
CUSTBULK-45957,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,07/10/2022 19:34:56,sanction_admin,07/10/2022 19:35:18,sanction_admin,Checker Return,07/10/2022 19:35:33,15.00,0,0,0
CUSTBULK-45957,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,07/10/2022 19:34:56,sanction_admin,07/10/2022 19:35:18,sanction_admin,Maker Reject,07/10/2022 19:35:38,20.00,0,0,0
CUSTBULK-45957,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,07/10/2022 19:34:56,sanction_admin,07/10/2022 19:35:18,sanction_admin,Checker Accept,07/10/2022 19:35:43,25.00,0,0,0
CUSTBULK-45957,Sanction Custbulk,Sanction Closed,High,CUSTBULK,,07/10/2022 19:34:56,sanction_admin,07/10/2022 19:35:18,sanction_admin,Sanction Closed,07/10/2022 19:35:47,29.00,0,0,0
LIST-20221007195823,Sanction Internallist,Sanction Closed,High,UPDATE,,07/10/2022 19:58:23,sanction_admin,07/10/2022 19:58:30,sanction_admin,Sanction Closed,07/10/2022 19:59:11,41.00,1,0,0
LIST-20221007195946,Sanction Internallist,Sanction Closed,High,DEACTIVATION,,07/10/2022 19:59:47,sanction_admin,07/10/2022 20:00:02,sanction_admin,Sanction Closed,07/10/2022 20:00:22,20.00,0,0,0
LIST-20221007200652,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 20:06:52,sanction_admin,07/10/2022 20:06:58,sanction_admin,Sanction Closed,07/10/2022 20:07:14,16.00,1,0,0
LIST-20221007200745,Sanction Internallist,Sanction Closed,High,UPDATE,,07/10/2022 20:07:45,sanction_admin,07/10/2022 20:07:52,sanction_admin,Sanction Closed,07/10/2022 20:08:10,18.00,1,0,0
LIST-20221007200840,Sanction Internallist,Sanction Closed,High,DEACTIVATION,,07/10/2022 20:08:40,sanction_admin,07/10/2022 20:08:54,sanction_admin,Sanction Closed,07/10/2022 20:09:08,14.00,1,0,0
LIST-20221007201250,Sanction Internallist,Sanction Closed,High,UPDATE,,07/10/2022 20:12:50,sanction_admin,07/10/2022 20:12:57,sanction_admin,Sanction Closed,07/10/2022 20:13:22,25.00,1,0,0
LIST-20221007201359,Sanction Internallist,Sanction Closed,High,DEACTIVATION,,07/10/2022 20:13:59,sanction_admin,07/10/2022 20:14:06,sanction_admin,Sanction Closed,07/10/2022 20:14:30,24.00,0,0,0
LIST-20221007201558,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 20:15:58,sanction_admin,07/10/2022 20:16:07,sanction_admin,Sanction Closed,07/10/2022 20:16:29,22.00,0,0,0
LIST-20221007202205,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 20:22:05,sanction_admin,07/10/2022 20:25:10,sanction_admin,Sanction Closed,07/10/2022 20:25:32,22.00,0,0,0
LIST-20221007202740,Sanction Internallist,Sanction Closed,High,UPDATE,,07/10/2022 20:27:40,sanction_admin,07/10/2022 20:27:49,sanction_admin,Sanction Closed,07/10/2022 20:28:06,17.00,1,0,0
LIST-20221007202842,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 20:28:42,sanction_admin,07/10/2022 20:29:29,sanction_admin,Sanction Closed,07/10/2022 20:29:38,9.00,0,0,0
LIST-20221007202922,Sanction Internallist,Sanction Closed,High,ADD,,07/10/2022 20:29:22,sanction_admin,07/10/2022 20:29:44,sanction_admin,Sanction Closed,07/10/2022 20:29:52,8.00,0,0,0
LIST-20221007203010,Sanction Internallist,Sanction Closed,High,DEACTIVATION,,07/10/2022 20:30:10,sanction_admin,07/10/2022 20:30:18,sanction_admin,Sanction Closed,07/10/2022 20:30:31,13.00,0,0,0
LIST-20221007214016,Sanction Internallist,Sanction Closed,High,InternalList_20221007214014.xlsx,,07/10/2022 21:40:16,sanction_admin,07/10/2022 21:40:24,sanction_admin,Sanction Closed,07/10/2022 21:40:36,12.00,0,0,0
WL-53474,Sanction White List,Sanction Closed,High,whitelist,,09/10/2022 15:58:21,sanction_admin,09/10/2022 16:02:10,sanction_admin,Maker Accept,09/10/2022 16:02:15,5.00,0,0,0
WL-53474,Sanction White List,Sanction Closed,High,whitelist,,09/10/2022 15:58:21,sanction_admin,09/10/2022 16:02:10,sanction_admin,Checker Return,09/10/2022 16:02:21,11.00,0,0,0
WL-53474,Sanction White List,Sanction Closed,High,whitelist,,09/10/2022 15:58:21,sanction_admin,09/10/2022 16:02:10,sanction_admin,Maker Accept,09/10/2022 16:02:25,15.00,0,0,0
WL-53474,Sanction White List,Sanction Closed,High,whitelist,,09/10/2022 15:58:21,sanction_admin,09/10/2022 16:02:10,sanction_admin,Sanction Closed,09/10/2022 16:02:30,20.00,0,0,0
WEB-46073,Sanction Web search,Sanction Closed,High,Manual Search,,11/10/2022 17:39:47,sanction_admin,11/10/2022 17:40:02,sanction_admin,Maker Accept,11/10/2022 17:40:08,6.00,0,0,0
WEB-46073,Sanction Web search,Sanction Closed,High,Manual Search,,11/10/2022 17:39:47,sanction_admin,11/10/2022 17:40:02,sanction_admin,Sanction Closed,11/10/2022 17:40:13,11.00,0,0,0
WL-53530,Sanction White List,Sanction Closed,High,whitelist,,11/10/2022 17:41:36,sanction_admin,11/10/2022 17:42:02,sanction_admin,Maker Accept,11/10/2022 17:42:07,5.00,0,0,0
WL-53530,Sanction White List,Sanction Closed,High,whitelist,,11/10/2022 17:41:36,sanction_admin,11/10/2022 17:42:02,sanction_admin,Sanction Closed,11/10/2022 17:42:14,12.00,0,0,0
BULK-46079,Sanction BULK,Sanction Closed,High,BULK,,11/10/2022 17:44:06,sanction_admin,11/10/2022 17:44:15,sanction_admin,Maker Accept,11/10/2022 17:44:23,8.00,0,0,0
BULK-46079,Sanction BULK,Sanction Closed,High,BULK,,11/10/2022 17:44:06,sanction_admin,11/10/2022 17:44:15,sanction_admin,Sanction Closed,11/10/2022 17:44:34,19.00,0,0,0
CUSTBULK-46081,Sanction Custbulk,Sanction Terminated,High,CUSTBULK,,11/10/2022 17:44:52,sanction_admin,11/10/2022 17:44:57,sanction_admin,Maker Accept,11/10/2022 17:45:03,6.00,1,0,0
CUSTBULK-46081,Sanction Custbulk,Sanction Terminated,High,CUSTBULK,,11/10/2022 17:44:52,sanction_admin,11/10/2022 17:44:57,sanction_admin,Checker Reject,11/10/2022 17:45:10,13.00,1,0,0
CUSTBULK-46081,Sanction Custbulk,Sanction Terminated,High,CUSTBULK,,11/10/2022 17:44:52,sanction_admin,11/10/2022 17:44:57,sanction_admin,Sanction Terminated,11/10/2022 17:45:15,18.00,1,0,0
LIST-20221012172918,Sanction Internallist,Sanction Closed,High,UPDATE,,12/10/2022 17:29:18,sanction_admin,12/10/2022 17:29:28,sanction_admin,Sanction Closed,12/10/2022 18:18:59,"2,971.00",49,1,0
LIST-20221012182654,Sanction Internallist,Sanction Closed,High,DEACTIVATION,,12/10/2022 18:26:54,sanction_admin,12/10/2022 18:27:03,sanction_admin,Sanction Closed,12/10/2022 18:27:28,25.00,0,0,0
LIST-20221012182906,Sanction Internallist,Sanction Terminated,High,UPDATE,,12/10/2022 18:29:06,sanction_admin,12/10/2022 18:29:19,sanction_admin,Sanction Terminated,12/10/2022 18:29:35,16.00,0,0,0
LIST-20221012183003,Sanction Internallist,Sanction Closed,High,DEACTIVATION,,12/10/2022 18:30:03,sanction_admin,12/10/2022 18:30:10,sanction_admin,Sanction Closed,12/10/2022 18:30:22,12.00,0,0,0
LIST-20221012183147,Sanction Internallist,Sanction Closed,High,ADD,,12/10/2022 18:31:47,sanction_admin,12/10/2022 18:31:53,sanction_admin,Sanction Closed,12/10/2022 18:32:10,17.00,1,0,0
LIST-20221012183238,Sanction Internallist,Sanction Closed,High,UPDATE,,12/10/2022 18:32:38,sanction_admin,12/10/2022 18:32:44,sanction_admin,Sanction Closed,12/10/2022 18:33:00,16.00,1,0,0
LIST-20221012183323,Sanction Internallist,Sanction Closed,High,InternalList_20221012183321.xlsx,,12/10/2022 18:33:23,sanction_admin,12/10/2022 18:33:30,sanction_admin,Sanction Closed,12/10/2022 18:33:41,11.00,0,0,0
SWIFT-6561,Sanction SWIFT,Sanction Closed,High,MT103A_2_SWIFTIN_2020831154347.out,,31/08/2020 15:51:39,admin,24/06/2021 21:03:09,admin,Accept,24/06/2021 21:03:20,11.00,0,0,0
SWIFT-6561,Sanction SWIFT,Sanction Closed,High,MT103A_2_SWIFTIN_2020831154347.out,,31/08/2020 15:51:39,admin,24/06/2021 21:03:09,admin,Accept,24/06/2021 21:03:26,17.00,0,0,0
SWIFT-6508,Sanction SWIFT,Sanction Closed,High,20F3DE6AFFFD31C3_SWIFTIN_2020831153654.txt,,31/08/2020 15:51:42,admin,13/06/2021 13:40:31,admin,Accept,24/06/2021 19:12:14,"970,303.00",16172,270,11
DELTA-6695,Sanction DELTA,Sanction Closed,High,Initial,,31/08/2020 15:55:10,admin,24/06/2021 20:59:42,admin,Accept,24/06/2021 20:59:48,6.00,0,0,0
DELTA-6695,Sanction DELTA,Sanction Closed,High,Initial,,31/08/2020 15:55:10,admin,24/06/2021 20:59:42,admin,Accept,24/06/2021 20:59:54,12.00,0,0,0
ACH-6808,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622457_inach_2020831155955.xml20200305132524,,31/08/2020 16:11:00,sanction_admin,28/08/2023 13:24:39,sanction_admin,Maker Accept,28/08/2023 13:24:47,8.00,0,0,0
ACH-6808,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622457_inach_2020831155955.xml20200305132524,,31/08/2020 16:11:00,sanction_admin,28/08/2023 13:24:39,sanction_admin,Sanction Closed,28/08/2023 13:25:08,29.00,1,0,0
ACH-6810,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622657_inach_2020831155958.xml20200308124613,,31/08/2020 16:11:01,sanction_admin,11/10/2022 16:47:28,sanction_admin,Maker Accept,11/10/2022 16:47:38,10.00,0,0,0
ACH-6810,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622657_inach_2020831155958.xml20200308124613,,31/08/2020 16:11:01,sanction_admin,11/10/2022 16:47:28,sanction_admin,Checker Return,11/10/2022 16:48:03,35.00,1,0,0
ACH-6810,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622657_inach_2020831155958.xml20200308124613,,31/08/2020 16:11:01,sanction_admin,11/10/2022 16:47:28,sanction_admin,Maker Accept,11/10/2022 16:48:14,46.00,1,0,0
ACH-6810,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622657_inach_2020831155958.xml20200308124613,,31/08/2020 16:11:01,sanction_admin,11/10/2022 16:47:28,sanction_admin,Checker Reject,11/10/2022 16:48:29,61.00,1,0,0
ACH-6810,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622657_inach_2020831155958.xml20200308124613,,31/08/2020 16:11:01,sanction_admin,11/10/2022 16:47:28,sanction_admin,Sanction Closed,11/10/2022 16:48:38,70.00,1,0,0
ACH-6811,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622657_inach_2020831131151_inach_2020831155959.xml20200308124613,,31/08/2020 16:11:03,admin,14/06/2021 08:28:27,admin,Accept,24/06/2021 20:56:41,"908,894.00",15148,252,10
ACH-6811,"Sanction ACH ",Sanction Closed,High,msg_1_inach_202072622657_inach_2020831131151_inach_2020831155959.xml20200308124613,,31/08/2020 16:11:03,admin,14/06/2021 08:28:27,admin,Accept,24/06/2021 20:56:46,"908,899.00",15148,252,10
WL-100862,Sanction White List,Sanction Closed,High,whitelist,,17/11/2020 12:42:37,admin,20/06/2021 11:38:38,admin,Accept,20/06/2021 11:39:39,61.00,1,0,0
WL-100862,Sanction White List,Sanction Closed,High,whitelist,,17/11/2020 12:42:37,admin,20/06/2021 11:38:38,admin,Accept,20/06/2021 11:39:48,70.00,1,0,0
WEB-13419,Sanction Web search,Sanction Closed,High,Manual Search,,14/06/2021 01:45:48,admin,14/06/2021 01:46:17,admin,Accept,14/06/2021 01:47:07,50.00,1,0,0
WEB-13419,Sanction Web search,Sanction Closed,High,Manual Search,,14/06/2021 01:45:48,admin,14/06/2021 01:46:17,admin,Accept,14/06/2021 01:47:13,56.00,1,0,0
CUSTBULK-14419,Sanction Custbulk,Sanction Closed,High,TESTYR12345,,16/06/2021 14:03:40,admin,24/06/2021 20:57:29,admin,Accept,24/06/2021 20:57:36,7.00,0,0,0
CUSTBULK-14419,Sanction Custbulk,Sanction Closed,High,TESTYR12345,,16/06/2021 14:03:40,admin,24/06/2021 20:57:29,admin,Accept,24/06/2021 20:57:41,12.00,0,0,0
CUSTBULK-14418,Sanction Custbulk,Sanction Closed,High,TESTYR12345,,16/06/2021 14:03:41,admin,16/06/2021 14:53:44,admin,Accept,16/06/2021 14:55:18,94.00,2,0,0
CUSTBULK-14418,Sanction Custbulk,Sanction Closed,High,TESTYR12345,,16/06/2021 14:03:41,admin,16/06/2021 14:53:44,admin,Accept,16/06/2021 14:55:32,108.00,2,0,0
WL-150967,Sanction White List,Sanction Closed,High,whitelist,,21/06/2021 10:05:41,admin,21/06/2021 10:06:59,admin,Accept,21/06/2021 10:09:08,129.00,3,0,0
WL-150967,Sanction White List,Sanction Closed,High,whitelist,,21/06/2021 10:05:41,admin,21/06/2021 10:06:59,admin,Accept,21/06/2021 10:09:20,141.00,3,0,0
WL-150970,Sanction White List,Sanction Closed,High,whitelist,,21/06/2021 10:24:53,admin,21/06/2021 10:25:55,admin,Accept,21/06/2021 10:26:39,44.00,1,0,0
WL-150970,Sanction White List,Sanction Closed,High,whitelist,,21/06/2021 10:24:53,admin,21/06/2021 10:25:55,admin,Accept,21/06/2021 10:27:22,87.00,2,0,0
