Case ID,Case Type,Case Status,Case Description,Priority,CreateUserId,Investigator,Create Date,Updated By,Transaction Type,Transaction Amount,Transaction Direction,Transaction Currency,Swift Reference,Party Name,Party Number,Locked By,Ecm Last Status Date,Hits Count,Durations In Seconds,Durations In Minutes,Durations In Hours,Durations In Days
2022-51529,,,,Low,kycmaker,,18/05/2022 13:17:13,,Unknown,,,,,شركه هامور,,,18/05/2022 13:17:13,,0,0,0,0
2022-51530,,,,Low,kycmaker,,18/05/2022 13:17:39,,Unknown,,,,,شركه هامور,,,18/05/2022 13:17:40,,1,0,0,0
2022-51531,,,,Low,kycmaker,,18/05/2022 13:17:55,,Unknown,,,,,شركه هامور,,,18/05/2022 13:17:55,,0,0,0,0
2022-51532,,,,Low,kycmaker,,18/05/2022 13:18:28,,Unknown,,,,,شركه هامور,,,18/05/2022 13:18:28,,0,0,0,0
2022-51533,,,,Low,kycmaker,,18/05/2022 13:18:40,,Unknown,,,,,شركه هامور,,,18/05/2022 13:18:41,,1,0,0,0
2022-51534,,,,Low,kycmaker,kychecker,18/05/2022 13:19:20,kychecker,Unknown,,,,,شركه هامور,,,18/05/2022 15:45:19,,8759,145,2,0
2022-51535,,Under Review,,Low,kycmaker,kychecker,18/05/2022 13:41:49,kychecker,Unknown,,,,,"GIORGIO BARONE  ",51535,,18/05/2022 17:17:02,,12913,215,3,0
2022-51536,,"Under review ",,Low,kycmaker,kycmaker,18/05/2022 13:45:42,kycmaker,Unknown,,,,,"GIORGIO  ",51536,,08/05/2023 12:18:21,,30666759,511112,8518,354
2022-51537,,,,Low,kycmaker,kychecker,18/05/2022 14:06:35,kychecker,Unknown,,,,,"وفاء إبراهيم عمر محمد هندي  ",,,18/05/2022 17:16:04,,11369,189,3,0
2022-51538,,Under Review,,Low,kycmaker,kycmaker,18/05/2022 20:13:02,kycmaker,Unknown,,,,,Ahmed  Abubakr,51538,,01/06/2022 19:06:37,,1205615,20093,334,13
2022-51539,,Under Review,Case Opened Due to: FATCA_COUNTRY_CD: US,Low,kycmaker,kycmaker,18/05/2022 21:14:12,kycmaker,Unknown,,,,,qwrwrqrq,,,18/05/2022 21:26:40,,748,12,0,0
2022-51540,,"Under review ",,Low,kychecker,kycmaker,18/05/2022 21:33:02,kychecker,Unknown,,,,,سبيدوو,,,19/05/2022 01:17:39,,13477,224,3,0
2022-51541,,Under Review,Case Opened Due to: FATCA_COUNTRY_CD: US,Low,kycmaker,kycmaker,18/05/2022 22:32:03,kychecker,Unknown,,,,,القلعة,,,19/05/2022 01:17:24,,9921,165,2,0
2022-51542,,Under Review,,Low,kycmaker,,19/05/2022 12:39:33,,Unknown,,,,,"مالک نورزى  ",,,19/05/2022 12:39:34,,1,0,0,0
2022-51543,,"Under review ",,Low,kycmaker,kychecker,19/05/2022 12:50:07,kychecker,Unknown,,,,,"سيف مدحت عبدالصبور شيبه الحمد  ",51543,,19/05/2022 19:00:08,,22201,370,6,0
2022-51544,,"Under review ",,Low,kycmaker,kychecker,19/05/2022 13:24:12,kychecker,Unknown,,,,,"باسمه خسين عبدالله   ",51544,,22/05/2022 16:31:59,,270466,4507,75,3
2022-51545,,Under Review,,Low,kycmaker,kychecker,19/05/2022 13:29:16,kychecker,Unknown,,,,,"جمال الدين محمد ابراهيم اللبان  ",,,19/05/2022 18:49:48,,19232,320,5,0
2022-51546,,"Under review ",,Low,kycmaker,kychecker,19/05/2022 13:46:10,kychecker,Unknown,,,,," ميرازنواره  fffff fffff",51546,,19/05/2022 19:43:36,,21446,357,5,0
2022-51547,,"Under review ",Case Opened Due to: FATCA_COUNTRY_CD: US,High,kycmaker,kycmaker,19/05/2022 14:27:01,kycmaker,Unknown,,,,,"باسمة  عبدالله حسين ",51547,,01/06/2022 16:18:12,,1129871,18831,313,13
2022-51548,,"Under review ",,Low,kycmaker,kycmaker,19/05/2022 15:37:28,kychecker,Unknown,,,,,"باسمة   ",51548,,22/05/2022 18:00:47,,267798,4463,74,3
2022-51549,,"Under review ",,Low,kycmaker,kycmaker,19/05/2022 15:58:51,kycmaker,Unknown,,,,,اسامة بن لادن,51549,,22/05/2022 14:18:54,,253203,4220,70,2
2022-51550,,"Renewal returned ",Case Opened Due to: FATCA_COUNTRY_CD: US,Low,kycmaker,kycmaker,19/05/2022 16:40:39,kychecker,Unknown,,,,,"Ahmed osama ",1691916585,,13/08/2023 11:53:46,,38949186,649153,10819,450
2022-51551,,Under Review,,High,kycmaker,kychecker,19/05/2022 17:52:15,kychecker,Unknown,,,,,انصار الشريعه بنغازي,,,19/05/2022 18:59:40,,4044,67,1,0
2022-51576,,Sanction New,,Low,kycmaker,,21/05/2022 21:13:12,kychecker,Unknown,,,,,شركة الحوت,9654897,,21/06/2022 16:02:21,,2659749,44329,738,30
2022-51578,,Under Review,,,kycmaker,,22/05/2022 11:55:26,,Unknown,,,,,باسمة حسين,,,22/05/2022 11:55:27,,1,0,0,0
2022-51579,,Under Review,,,kycmaker,,22/05/2022 12:02:05,,Unknown,,,,,منير احمد,,,22/05/2022 12:02:06,,1,0,0,0
2022-51580,,Under Review,,,kycmaker,,22/05/2022 12:02:06,,Unknown,,,,,شركة بن لادن,,,22/05/2022 12:02:06,,0,0,0,0
2022-51581,,Approved,,Low,kycmaker,kycmaker,22/05/2022 13:36:32,kychecker,Unknown,,,,,شركة الاتحاد الدوليه,51581,,22/05/2022 14:03:32,,1620,27,0,0
2022-51582,,Under Review,,,kycmaker,,22/05/2022 13:45:44,,Unknown,,,,,"محمد احمد ",,,22/05/2022 13:45:44,,0,0,0,0
2022-51583,,Under Review,,Low,kycmaker,kycmaker,22/05/2022 13:53:54,kycmaker,Unknown,,,,,انصار الشرعيه,51583,,15/06/2022 10:07:59,,2060045,34334,572,23
2022-51584,,Under Review,,,kycmaker,,22/05/2022 13:56:19,,Unknown,,,,,"ماجد ",,,22/05/2022 13:56:19,,0,0,0,0
2022-51585,,Under Review,,High,kycmaker,,22/05/2022 14:33:24,,Unknown,,,,,اسامه  بن لادن,51585,,22/05/2022 14:33:25,,1,0,0,0
2022-51586,,Under Review,,Low,kycmaker,kycmaker,22/05/2022 14:37:51,kycmaker,Unknown,,,,,PETERSON ROCK BELLY,,,01/06/2022 19:18:16,,880825,14680,244,10
2022-51587,,"Under review ",,Low,kycmaker,kychecker,22/05/2022 14:45:08,kychecker,Unknown,,,,,"GIORGIO BARONE  ",51587,,30/05/2022 16:09:50,,696282,11604,193,8
2022-51592,,Under Review,,High,kycmaker,kycmaker,24/05/2022 19:29:45,kycmaker,Unknown,,,,,Osama Bin Laden,,,05/06/2022 13:30:13,,1015228,16920,282,11
2022-51593,,"Under review ",,High,kycmaker,kycmaker,25/05/2022 12:51:57,kycmaker,Unknown,,,,,osama ibn laden,123456789,,01/06/2022 19:12:43,,627646,10460,174,7
2022-51596,,Closed,,High,kycmaker,kycmaker,25/05/2022 15:45:43,kychecker,Unknown,,,,,"basma hussain abdalh ",,,01/06/2022 19:55:50,,619807,10330,172,7
2022-51598,,"Renewal under review ",,High,kycmaker,kycmaker,25/05/2022 16:42:13,kycmaker,Unknown,,,,,شركه الاتحاد,,,01/06/2022 19:57:26,,616513,10275,171,7
2022-51601,,Closed,,Low,kycmaker,kycmaker,26/05/2022 13:16:05,kychecker,Unknown,,,,,doaa jalal,,,01/06/2022 20:09:54,,543229,9053,150,6
2022-51603,,"Renewal under review ",,Low,kycmaker,kychecker,26/05/2022 14:30:54,kycmaker,Unknown,,,,,ahmed mohamed haji,,,01/06/2022 16:18:30,,524855,8747,145,6
2022-51620,,"Renewal under review ",,Low,kycmaker,fatca,30/05/2022 12:49:53,kycmaker,Unknown,,,,,"OSAMA BEN LADEN ",9988006645,,01/06/2022 16:16:15,,185182,3086,51,2
2022-51622,,"Renewal under review ",,Low,kychecker,kycmaker,30/05/2022 15:30:53,kycmaker,Unknown,,,,,,,,01/06/2022 16:17:01,,175568,2926,48,2
2022-51623,,"Renewal under review ",,Low,kycmaker,kycmaker,30/05/2022 15:43:50,kycmaker,Unknown,,,,,checker test A,987678,,01/06/2022 19:58:20,,188069,3134,52,2
2022-51624,,"Renewal under review ",,Low,kycmaker,kycmaker,30/05/2022 15:47:31,kycmaker,Unknown,,,,,cheker test B,,,01/06/2022 16:15:26,,174474,2907,48,2
2022-51625,,"Renewal under review ",,Low,kycmaker,kycmaker,30/05/2022 15:55:11,kycmaker,Unknown,,,,,chekcher test C,234564432,,01/06/2022 19:59:54,,187483,3124,52,2
2022-51627,,Closed,,Low,kychecker,kycmaker,31/05/2022 11:55:28,fatca,Unknown,,,,,"basema hossain abdallah ",,,31/05/2022 14:21:35,,8767,146,2,0
2022-51630,,Renewal approved,,Low,kycmaker,kycmaker,31/05/2022 12:37:48,kychecker,Unknown,,,,,basema hossain,,,31/05/2022 13:19:19,,2490,41,0,0
2022-51631,,Renewal returned to maker from CCO,,Low,kycmaker,kycmaker,31/05/2022 14:09:22,kyc_cco,Unknown,,,,,doaa jalal,123456,,01/06/2022 14:00:38,,85876,1431,23,0
2022-51632,,Closed,,Low,kycmaker,kycmaker,31/05/2022 14:27:00,kychecker,Unknown,,,,,,,,31/05/2022 15:44:10,,4629,77,1,0
2022-51633,,Closed,,Low,kycmaker,kycmaker,31/05/2022 14:30:39,kychecker,Unknown,,,,,basema hosain,,,31/05/2022 15:29:08,,3508,58,0,0
2022-51634,,Renewal approved,,Low,fatca,fatca,31/05/2022 15:48:22,fatca,Unknown,,,,,,,,31/05/2022 15:53:24,,302,5,0,0
2022-51635,,Closed,,Low,kycmaker,kycmaker,31/05/2022 16:22:34,kychecker,Unknown,,,,,"bothina hamed ",,,31/05/2022 16:28:13,,339,5,0,0
2022-51636,,"Renewal under review ",,Low,kychecker,kycmaker,31/05/2022 16:37:00,kycmaker,Unknown,,,,,"lara ",2233445566,,31/05/2022 16:50:10,,790,13,0,0
2022-51638,,"Renewal under review ",,Low,kycmaker,kycmaker,31/05/2022 19:15:53,kycmaker,Unknown,,,,,,531323,,01/06/2022 20:00:11,,89058,1484,24,1
2022-51639,,"Renewal under review ",,Low,kycmaker,kycmaker,31/05/2022 19:22:06,kycmaker,Unknown,,,,,"  ",51639,,01/06/2022 20:00:27,,88700,1478,24,1
2022-51640,,"Renewal under review ",,Low,kycmaker,kycmaker,31/05/2022 19:25:13,kycmaker,Unknown,,,,,str,,,01/06/2022 20:00:42,,88528,1475,24,1
2022-51641,,"Renewal under review ",,Low,kycmaker,kycmaker,31/05/2022 19:27:34,kycmaker,Unknown,,,,,"ahmed  ",,,01/06/2022 20:01:05,,88410,1473,24,1
2022-51642,,Renewal approved,,Low,kycmaker,kycmaker,31/05/2022 19:33:00,kychecker,Unknown,,,,,Ahmed Osama Abd el salam,4214231,,01/06/2022 20:10:43,,88663,1477,24,1
2022-51643,,Closed,,Low,kycmaker,kycmaker,01/06/2022 12:02:13,kyc_cco,Unknown,,,,,"mohamed ahmed ",,,01/06/2022 12:56:39,,3265,54,0,0
2022-51650,,"Under review ",,High,kycmaker,kycmaker,01/06/2022 21:04:26,kycmaker,Unknown,,,,,"ahmed osama ",998760,,16/06/2022 13:31:21,,1268815,21146,352,14
2022-51656,,"Under review ",,Low,muneer,kycmaker,02/06/2022 14:39:16,kycmaker,Unknown,,,,,مصطفى,711733777,,05/06/2022 13:48:52,,256176,4269,71,2
2022-51680,,Under Review,,Low,kycmaker,,05/06/2022 12:45:46,,Unknown,,,,,Osama Bin Laden,51680,,05/06/2022 12:45:47,,1,0,0,0
2022-51683,,,,Low,kycmaker,,06/06/2022 20:53:54,,Unknown,,,,,احمد اسامة السلام,,,06/06/2022 20:53:55,,1,0,0,0
2022-51701,,Sanction New,,High,kycmaker,,08/06/2022 10:40:47,kychecker,Unknown,,,,,osama bin laden,534534,,21/06/2022 16:00:56,,1142409,19040,317,13
2022-51703,,Under Review,,Low,kycmaker,kycmaker,08/06/2022 10:57:56,kychecker,Unknown,,,,,"ahmed  ",,,21/06/2022 14:56:42,,1137526,18958,315,13
2022-51726,,Renewal returned to maker from CCO,,High,kycmaker,kycmaker,14/06/2022 15:01:04,kyc_cco,Unknown,,,,,ahmed osama abd el salam,,,28/06/2022 18:13:01,,1221117,20351,339,14
2022-51731,,Under Review,,Low,fatca,muneer,14/06/2022 21:08:23,muneer,Unknown,,,,,منير احمد علوان,51731,,15/06/2022 10:14:36,,47173,786,13,0
2022-51732,,Under Review,,,kycmaker,,15/06/2022 10:02:43,,Unknown,,,,,المالك الأول,,,15/06/2022 10:02:43,,0,0,0,0
2022-51735,,,,High,kychecker,,16/06/2022 17:55:41,,Unknown,,,,,ahmed jack hamdy,,,16/06/2022 17:55:43,,2,0,0,0
2022-51737,,Under Review,,High,kycmaker,,16/06/2022 18:06:03,,Unknown,,,,,hamdy jack ahmed,,,16/06/2022 18:06:03,,0,0,0,0
2022-51740,,Under Review,,,kycmaker,,20/06/2022 15:21:51,,Unknown,,,,,mohamed,,,20/06/2022 15:21:52,,1,0,0,0
2022-51741,,Under Review,,,kycmaker,,20/06/2022 15:21:52,,Unknown,,,,,datagear,,,20/06/2022 15:21:52,,0,0,0,0
2022-51742,,Under Review,,,kycmaker,,20/06/2022 15:21:53,,Unknown,,,,,doaa,,,20/06/2022 15:21:53,,0,0,0,0
2022-51743,,Under Review,,,kycmaker,,20/06/2022 16:28:08,,Unknown,,,,,mohamed hamed ahmed,,,20/06/2022 16:28:08,,0,0,0,0
2022-51744,,Under Review,,Low,kycmaker,,20/06/2022 16:28:09,,Unknown,,,,,الشركة الزراعية,,,20/06/2022 16:28:09,,0,0,0,0
2022-51745,,Under Review,,,kycmaker,,20/06/2022 16:28:09,,Unknown,,,,,"bothina ",,,20/06/2022 16:28:09,,0,0,0,0
2022-51746,,Sanction New,,Low,kycmaker,,21/06/2022 12:47:36,kychecker,Unknown,,,,,basema hossain abdallah,,,21/06/2022 13:29:15,,2498,41,0,0
2022-51747,,Sanction New,,Low,kycmaker,,21/06/2022 13:16:36,kyc_cco,Unknown,,,,,"soma  hossain ",,,21/06/2022 15:54:11,,9454,157,2,0
2022-51748,,"Under review ",,High,kycmaker,kycmaker,21/06/2022 12:55:03,kychecker,Unknown,,,,,"AHMED osama ",,,21/06/2022 16:17:30,,12147,202,3,0
2022-51749,,Sanction New,,Low,kycmaker,,21/06/2022 14:19:47,kychecker,Unknown,,,,,"nada  ahmed ",,,21/06/2022 15:12:27,,3160,52,0,0
2022-51750,,Renewal approved,,Low,kycmaker,kycmaker,21/06/2022 14:27:55,kychecker,Unknown,,,,,"hossain abdallah   ",,,21/06/2022 15:22:33,,3277,54,0,0
2022-51751,,Under Review,,High,kycmaker,kycmaker,21/06/2022 14:06:48,kychecker,Unknown,,,,,Jack  Michael Mohammed,,,21/06/2022 14:21:32,,884,14,0,0
2022-51752,,,,High,kychecker,kycmaker,21/06/2022 15:20:22,kycmaker,Unknown,,,,,ahmed helmy gerorge,,,21/06/2022 15:25:37,,315,5,0,0
2022-51753,,Renewal returned to maker from CCO,,Low,kycmaker,kycmaker,21/06/2022 16:21:20,kyc_cco,Unknown,,,,,"kholood  khaled ",,,28/06/2022 18:12:04,,611444,10190,169,7
2022-51754,,"Renewal under review ",,Low,kycmaker,kycmaker,21/06/2022 16:23:13,kycmaker,Unknown,,,,,"heba khaled ",,,21/06/2022 16:28:18,,305,5,0,0
2022-51755,,Under Review,,,kycmaker,,21/06/2022 22:38:27,,Unknown,,,,,مختبر,,,21/06/2022 22:38:28,,1,0,0,0
2022-51756,,Under Review,,,kycmaker,,21/06/2022 22:40:14,,Unknown,,,,,مختبر 2,,,21/06/2022 22:40:14,,0,0,0,0
2022-51757,,Under Review,,,kycmaker,,22/06/2022 11:43:43,,Unknown,,,,,مختبر جدا,51757,,22/06/2022 11:43:43,,0,0,0,0
2022-51758,,,,Low,kycmaker,,23/06/2022 12:51:30,,Unknown,,,,,"peterson dutch ",412441288,,23/06/2022 12:51:30,,0,0,0,0
2022-51759,,Under Review,,Low,kycmaker,,23/06/2022 13:13:36,,Unknown,,,,,"Arthur Morgan ",,,23/06/2022 13:13:37,,1,0,0,0
2023-53299,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:52,,Unknown,,,,,,,,,,,,,
2023-53300,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:53,,Unknown,,,,,,,,,,,,,
2023-53301,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:53,,Unknown,,,,,,,,,,,,,
2023-53302,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:53,,Unknown,,,,,,,,,,,,,
2023-53303,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:54,,Unknown,,,,,,,,,,,,,
2023-53304,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:54,,Unknown,,,,,,,,,,,,,
2023-53305,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:54,,Unknown,,,,,,,,,,,,,
2023-53306,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:54,,Unknown,,,,,,,,,,,,,
2023-53307,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:54,,Unknown,,,,,,,,,,,,,
2023-53308,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:55,,Unknown,,,,,,,,,,,,,
2023-53309,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:55,,Unknown,,,,,,,,,,,,,
2023-53310,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:55,,Unknown,,,,,,,,,,,,,
2023-53311,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:55,,Unknown,,,,,,,,,,,,,
2023-53312,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:55,,Unknown,,,,,,,,,,,,,
2023-53313,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:55,,Unknown,,,,,,,,,,,,,
2023-53314,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53315,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53316,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53317,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53318,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53319,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53320,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53321,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53322,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:56,,Unknown,,,,,,,,,,,,,
2023-53323,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53324,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53325,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53326,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53327,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53328,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53329,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53330,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:57,,Unknown,,,,,,,,,,,,,
2023-53331,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53332,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53333,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53334,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53335,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53336,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53337,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53338,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53339,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53340,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:58,,Unknown,,,,,,,,,,,,,
2023-53341,,New Case,,,DG_FATCA_ADMIN,,19/07/2023 17:04:59,,Unknown,,,,,,,,,,,,,
